image,label
train/images/Screenshot-2025-01-27-151215_png.rf.455fb225773c19b0f8f2eea8dd27c3bb.png,train/labels/Screenshot-2025-01-27-151215_png.rf.455fb225773c19b0f8f2eea8dd27c3bb.txt
train/images/Screenshot-2025-01-28-134945_png.rf.69ffe68527d76b7316d6f0266cb81f8a.png,train/labels/Screenshot-2025-01-28-134945_png.rf.69ffe68527d76b7316d6f0266cb81f8a.txt
train/images/100_png.rf.c90af753ba5f874cc0d02b1139dcf464.png,train/labels/100_png.rf.c90af753ba5f874cc0d02b1139dcf464.txt
train/images/Screenshot-2025-01-28-175441_png.rf.b6f11ead0642437fd2489366917c6027.png,train/labels/Screenshot-2025-01-28-175441_png.rf.b6f11ead0642437fd2489366917c6027.txt
train/images/Screenshot-2025-01-28-155236_png.rf.b645d2c66115a62f47b12740083cef4c.png,train/labels/Screenshot-2025-01-28-155236_png.rf.b645d2c66115a62f47b12740083cef4c.txt
train/images/Screenshot-2025-01-30-154858_png.rf.1e5a812a9a986abcca45b42f5bbebe62.png,train/labels/Screenshot-2025-01-30-154858_png.rf.1e5a812a9a986abcca45b42f5bbebe62.txt
train/images/Screenshot-2025-01-28-175251_png.rf.c1128aac69ef4b17a4252b0dd0fe4bd1.png,train/labels/Screenshot-2025-01-28-175251_png.rf.c1128aac69ef4b17a4252b0dd0fe4bd1.txt
train/images/Screenshot-2025-01-28-135916_png.rf.b29b01419bb355d0d787adc65b621f5e.png,train/labels/Screenshot-2025-01-28-135916_png.rf.b29b01419bb355d0d787adc65b621f5e.txt
train/images/Screenshot-2025-01-30-154948_png.rf.11e9b961f39e13d59b1225348f710c09.png,train/labels/Screenshot-2025-01-30-154948_png.rf.11e9b961f39e13d59b1225348f710c09.txt
train/images/Screenshot-2025-01-28-165229_png.rf.c6e74c8abface9b5de0b998db506b89a.png,train/labels/Screenshot-2025-01-28-165229_png.rf.c6e74c8abface9b5de0b998db506b89a.txt
train/images/Screenshot-2025-01-28-141006_png.rf.89ac5e4a63a1b0b4748ecf731196ed69.png,train/labels/Screenshot-2025-01-28-141006_png.rf.89ac5e4a63a1b0b4748ecf731196ed69.txt
train/images/Screenshot-2025-01-28-164244_png.rf.dbc70a6d8aeefe66ce7ea79c7eee1d8e.png,train/labels/Screenshot-2025-01-28-164244_png.rf.dbc70a6d8aeefe66ce7ea79c7eee1d8e.txt
train/images/Screenshot-2025-01-28-174620_png.rf.7eef583dfdeb796cb9a976534b9d2fab.png,train/labels/Screenshot-2025-01-28-174620_png.rf.7eef583dfdeb796cb9a976534b9d2fab.txt
train/images/Screenshot-2025-01-28-110020_png.rf.7ce1bffab44af8bb7349bbd6cef51504.png,train/labels/Screenshot-2025-01-28-110020_png.rf.7ce1bffab44af8bb7349bbd6cef51504.txt
train/images/Screenshot-2025-01-28-150426_png.rf.5c29678bccc005e6b12ea26a4bb98c67.png,train/labels/Screenshot-2025-01-28-150426_png.rf.5c29678bccc005e6b12ea26a4bb98c67.txt
train/images/Screenshot-2025-01-27-151346_png.rf.25a67db10a4608b2fde2b0fcf0643cf2.png,train/labels/Screenshot-2025-01-27-151346_png.rf.25a67db10a4608b2fde2b0fcf0643cf2.txt
train/images/Screenshot-2025-01-29-115411_png.rf.74a4ef5c70f01f67eb0a697430d4a411.png,train/labels/Screenshot-2025-01-29-115411_png.rf.74a4ef5c70f01f67eb0a697430d4a411.txt
train/images/Screenshot-2025-01-28-172631_png.rf.e2e1b622b9d2fa052c9963c5ab500cf4.png,train/labels/Screenshot-2025-01-28-172631_png.rf.e2e1b622b9d2fa052c9963c5ab500cf4.txt
train/images/75_png.rf.f02e277ec456d864c7c7a9c348799594.png,train/labels/75_png.rf.f02e277ec456d864c7c7a9c348799594.txt
train/images/Screenshot-2025-01-28-103806_png.rf.2a37f6542b073ddcbf58fe54df6211d6.png,train/labels/Screenshot-2025-01-28-103806_png.rf.2a37f6542b073ddcbf58fe54df6211d6.txt
train/images/Screenshot-2025-01-29-183847_png.rf.3b8f4f9be41570816689029994580b8a.png,train/labels/Screenshot-2025-01-29-183847_png.rf.3b8f4f9be41570816689029994580b8a.txt
train/images/Screenshot-2025-01-28-150739_png.rf.e22fcf4ddc328219dc5f35b8d5549e51.png,train/labels/Screenshot-2025-01-28-150739_png.rf.e22fcf4ddc328219dc5f35b8d5549e51.txt
train/images/125_png.rf.dd91dd6e81543148d178154b4e577702.png,train/labels/125_png.rf.dd91dd6e81543148d178154b4e577702.txt
train/images/Screenshot-2025-01-28-163038_png.rf.2ab1a38b83167b7dfe368a6b3c764eb3.png,train/labels/Screenshot-2025-01-28-163038_png.rf.2ab1a38b83167b7dfe368a6b3c764eb3.txt
train/images/Screenshot-2025-01-30-165958_png.rf.efea23dc3c7e759882ebf41b1b526166.png,train/labels/Screenshot-2025-01-30-165958_png.rf.efea23dc3c7e759882ebf41b1b526166.txt
train/images/Screenshot-2025-01-30-155649_png.rf.cb47fc03be6b467fa411f6d4c137b3b7.png,train/labels/Screenshot-2025-01-30-155649_png.rf.cb47fc03be6b467fa411f6d4c137b3b7.txt
train/images/Screenshot-2025-01-28-151225_png.rf.f369d5a73c606fd682fa7599f830f4cf.png,train/labels/Screenshot-2025-01-28-151225_png.rf.f369d5a73c606fd682fa7599f830f4cf.txt
train/images/Screenshot-2025-01-27-152531_png.rf.293606df510d701e32544899d3958fc6.png,train/labels/Screenshot-2025-01-27-152531_png.rf.293606df510d701e32544899d3958fc6.txt
train/images/Screenshot-2025-01-28-175544_png.rf.96f87a7e057133d0631522bb1d3873b4.png,train/labels/Screenshot-2025-01-28-175544_png.rf.96f87a7e057133d0631522bb1d3873b4.txt
train/images/Screenshot-2025-01-28-132239_png.rf.cda63545ebe354679444a939a8441430.png,train/labels/Screenshot-2025-01-28-132239_png.rf.cda63545ebe354679444a939a8441430.txt
train/images/Screenshot-2025-01-28-112229_png.rf.84fd70afbe0711c1dede6ac0ef503925.png,train/labels/Screenshot-2025-01-28-112229_png.rf.84fd70afbe0711c1dede6ac0ef503925.txt
train/images/Screenshot-2025-01-28-131632_png.rf.bb030a39934d6b273544e7e6e160adcf.png,train/labels/Screenshot-2025-01-28-131632_png.rf.bb030a39934d6b273544e7e6e160adcf.txt
train/images/Screenshot-2025-01-28-140931_png.rf.c09f11a39de5419b983637e075c63e2b.png,train/labels/Screenshot-2025-01-28-140931_png.rf.c09f11a39de5419b983637e075c63e2b.txt
train/images/Screenshot-2025-01-28-163640_png.rf.2ec34cec71b36a25a1df512045c07e57.png,train/labels/Screenshot-2025-01-28-163640_png.rf.2ec34cec71b36a25a1df512045c07e57.txt
train/images/Screenshot-2025-01-28-154935_png.rf.a6516e3161b110f314ec95d3c88938f6.png,train/labels/Screenshot-2025-01-28-154935_png.rf.a6516e3161b110f314ec95d3c88938f6.txt
train/images/Screenshot-2025-01-28-171948_png.rf.d51343262885e809da8337ffae0fbe99.png,train/labels/Screenshot-2025-01-28-171948_png.rf.d51343262885e809da8337ffae0fbe99.txt
train/images/Screenshot-2025-01-28-155204_png.rf.18e1ffd3ec2eb9df33bdbd026c678e42.png,train/labels/Screenshot-2025-01-28-155204_png.rf.18e1ffd3ec2eb9df33bdbd026c678e42.txt
train/images/Screenshot-2025-01-29-123636_png.rf.78cfc72d8f9846947d1210d1dc166689.png,train/labels/Screenshot-2025-01-29-123636_png.rf.78cfc72d8f9846947d1210d1dc166689.txt
train/images/Screenshot-2025-01-28-150357_png.rf.a47f6a3119b6b55c5d721c1b8f7e651a.png,train/labels/Screenshot-2025-01-28-150357_png.rf.a47f6a3119b6b55c5d721c1b8f7e651a.txt
train/images/Screenshot-2025-01-28-140544_png.rf.de3620086144aee3a713be508760c1a1.png,train/labels/Screenshot-2025-01-28-140544_png.rf.de3620086144aee3a713be508760c1a1.txt
train/images/Screenshot-2025-01-28-135731_png.rf.def5dfdcb12e03b1e7556716a1123e94.png,train/labels/Screenshot-2025-01-28-135731_png.rf.def5dfdcb12e03b1e7556716a1123e94.txt
train/images/Screenshot-2025-01-29-123842_png.rf.f416d8e2df9cb8f41fa0752f885c04ff.png,train/labels/Screenshot-2025-01-29-123842_png.rf.f416d8e2df9cb8f41fa0752f885c04ff.txt
train/images/Screenshot-2025-01-27-151149_png.rf.59591e1352fa946592d9f7900126d686.png,train/labels/Screenshot-2025-01-27-151149_png.rf.59591e1352fa946592d9f7900126d686.txt
train/images/Screenshot-2025-01-27-152246_png.rf.14baa60c4169bf808433f18123a70fdf.png,train/labels/Screenshot-2025-01-27-152246_png.rf.14baa60c4169bf808433f18123a70fdf.txt
train/images/Screenshot-2025-01-28-105939_png.rf.cc8fe1c16d52098086a8188be4a29a6e.png,train/labels/Screenshot-2025-01-28-105939_png.rf.cc8fe1c16d52098086a8188be4a29a6e.txt
train/images/Screenshot-2025-01-28-172659_png.rf.62bcc80d52fa6597e67ad438b37a6025.png,train/labels/Screenshot-2025-01-28-172659_png.rf.62bcc80d52fa6597e67ad438b37a6025.txt
train/images/Screenshot-2025-01-28-174549_png.rf.b2359c18d45bcb5476e1dcb478f7c8c4.png,train/labels/Screenshot-2025-01-28-174549_png.rf.b2359c18d45bcb5476e1dcb478f7c8c4.txt
train/images/Screenshot-2025-01-29-141747_png.rf.b08f99e38a531dd976e0587d3d17a27a.png,train/labels/Screenshot-2025-01-29-141747_png.rf.b08f99e38a531dd976e0587d3d17a27a.txt
train/images/Screenshot-2025-01-28-173509_png.rf.9196bf3c33063aaf138c76d9b5f5be3b.png,train/labels/Screenshot-2025-01-28-173509_png.rf.9196bf3c33063aaf138c76d9b5f5be3b.txt
train/images/Screenshot-2025-01-28-165449_png.rf.f401a214288f6d6ccb50d061a0b1a0da.png,train/labels/Screenshot-2025-01-28-165449_png.rf.f401a214288f6d6ccb50d061a0b1a0da.txt
train/images/Screenshot-2025-01-28-165420_png.rf.2dc77ac5b23efd77172580b70833e757.png,train/labels/Screenshot-2025-01-28-165420_png.rf.2dc77ac5b23efd77172580b70833e757.txt
train/images/Screenshot-2025-01-28-122612_png.rf.de41852bdf6036bf1d43660ae648d740.png,train/labels/Screenshot-2025-01-28-122612_png.rf.de41852bdf6036bf1d43660ae648d740.txt
train/images/Screenshot-2025-01-27-134216_png.rf.6f334ca5401374cb548acf05634dc1c0.png,train/labels/Screenshot-2025-01-27-134216_png.rf.6f334ca5401374cb548acf05634dc1c0.txt
train/images/Screenshot-2025-01-28-135327_png.rf.b32aadd4484dcbd8d24fe72845ed6934.png,train/labels/Screenshot-2025-01-28-135327_png.rf.b32aadd4484dcbd8d24fe72845ed6934.txt
train/images/Screenshot-2025-01-28-154802_png.rf.e980868605f2098403a9df73f933b148.png,train/labels/Screenshot-2025-01-28-154802_png.rf.e980868605f2098403a9df73f933b148.txt
train/images/Screenshot-2025-01-27-151125_png.rf.9f925f4ee27ac4498becc9dd8ab6ea03.png,train/labels/Screenshot-2025-01-27-151125_png.rf.9f925f4ee27ac4498becc9dd8ab6ea03.txt
train/images/Screenshot-2025-01-29-104501_png.rf.fe0d7f7cfbcbc6f6511f5f43caa89e30.png,train/labels/Screenshot-2025-01-29-104501_png.rf.fe0d7f7cfbcbc6f6511f5f43caa89e30.txt
train/images/Screenshot-2025-01-28-110128_png.rf.708e71e18489746c3c8e79e5b7f5c44b.png,train/labels/Screenshot-2025-01-28-110128_png.rf.708e71e18489746c3c8e79e5b7f5c44b.txt
train/images/Screenshot-2025-01-28-134820_png.rf.359d7db357b92f1ec7f7bdc398e37625.png,train/labels/Screenshot-2025-01-28-134820_png.rf.359d7db357b92f1ec7f7bdc398e37625.txt
train/images/Screenshot-2025-01-29-104429_png.rf.12b36803354cf8f503d0a10b0dbf99ec.png,train/labels/Screenshot-2025-01-29-104429_png.rf.12b36803354cf8f503d0a10b0dbf99ec.txt
train/images/Screenshot-2025-01-28-165541_png.rf.7fb2e81ca08ab985e03c0cd3ad5398bf.png,train/labels/Screenshot-2025-01-28-165541_png.rf.7fb2e81ca08ab985e03c0cd3ad5398bf.txt
train/images/Screenshot-2025-01-28-121332_png.rf.b03f4a5514233cfbce571f9ffd0f8c3e.png,train/labels/Screenshot-2025-01-28-121332_png.rf.b03f4a5514233cfbce571f9ffd0f8c3e.txt
train/images/Screenshot-2025-01-28-135901_png.rf.48e52c78de8e34c1f19dfa2eb33491fc.png,train/labels/Screenshot-2025-01-28-135901_png.rf.48e52c78de8e34c1f19dfa2eb33491fc.txt
train/images/Screenshot-2025-01-27-151541_png.rf.4272d2645dfc60908b593daf349da636.png,train/labels/Screenshot-2025-01-27-151541_png.rf.4272d2645dfc60908b593daf349da636.txt
train/images/Screenshot-2025-01-30-154202_png.rf.ae73fadf4195125ee4cafc705fc55118.png,train/labels/Screenshot-2025-01-30-154202_png.rf.ae73fadf4195125ee4cafc705fc55118.txt
train/images/Screenshot-2025-01-30-155627_png.rf.548b2b9d3c674ee12853b37475953945.png,train/labels/Screenshot-2025-01-30-155627_png.rf.548b2b9d3c674ee12853b37475953945.txt
train/images/Screenshot-2025-01-28-133321_png.rf.98b7e673a5d139dde5fb42a986c27f01.png,train/labels/Screenshot-2025-01-28-133321_png.rf.98b7e673a5d139dde5fb42a986c27f01.txt
train/images/Screenshot-2025-01-28-133834_png.rf.1e2c65eeab11d039acc7a89600f35b57.png,train/labels/Screenshot-2025-01-28-133834_png.rf.1e2c65eeab11d039acc7a89600f35b57.txt
train/images/Screenshot-2025-01-28-151011_png.rf.a154087b904f5b5e67ca7886ffc4d701.png,train/labels/Screenshot-2025-01-28-151011_png.rf.a154087b904f5b5e67ca7886ffc4d701.txt
train/images/31_png.rf.6e5bfec27d6f9ff1696f8aae164d33ef.png,train/labels/31_png.rf.6e5bfec27d6f9ff1696f8aae164d33ef.txt
train/images/Screenshot-2025-01-28-151311_png.rf.7a49bb52bafb0dd006b2789967428e35.png,train/labels/Screenshot-2025-01-28-151311_png.rf.7a49bb52bafb0dd006b2789967428e35.txt
train/images/Screenshot-2025-01-30-155150_png.rf.638d91fe4f9e601a042cc7f296be3c97.png,train/labels/Screenshot-2025-01-30-155150_png.rf.638d91fe4f9e601a042cc7f296be3c97.txt
train/images/Screenshot-2025-01-28-131821_png.rf.93cd3dab2f93c426b99cbc64423fee90.png,train/labels/Screenshot-2025-01-28-131821_png.rf.93cd3dab2f93c426b99cbc64423fee90.txt
train/images/Screenshot-2025-01-28-164301_png.rf.b9cd592aa067f6dfb78e49a5f2fb3ec8.png,train/labels/Screenshot-2025-01-28-164301_png.rf.b9cd592aa067f6dfb78e49a5f2fb3ec8.txt
train/images/Screenshot-2025-01-28-165332_png.rf.6f7c654fd6f4fe29ffe18b0a8788bff5.png,train/labels/Screenshot-2025-01-28-165332_png.rf.6f7c654fd6f4fe29ffe18b0a8788bff5.txt
train/images/Screenshot-2025-01-28-110709_png.rf.888ecbc49206829bc8071f28154b1e92.png,train/labels/Screenshot-2025-01-28-110709_png.rf.888ecbc49206829bc8071f28154b1e92.txt
train/images/Screenshot-2025-01-28-152711_png.rf.ce037671c7cf6b95d41dd18470f890d4.png,train/labels/Screenshot-2025-01-28-152711_png.rf.ce037671c7cf6b95d41dd18470f890d4.txt
train/images/Screenshot-2025-01-28-135751_png.rf.bbd1ce34d41232c90b1bc13124590884.png,train/labels/Screenshot-2025-01-28-135751_png.rf.bbd1ce34d41232c90b1bc13124590884.txt
train/images/Screenshot-2025-01-28-151410_png.rf.f076c84c349b2cdef2938518da62869c.png,train/labels/Screenshot-2025-01-28-151410_png.rf.f076c84c349b2cdef2938518da62869c.txt
train/images/Screenshot-2025-01-29-105511_png.rf.2c6d702c9d979bdcc9df75485fb83dbb.png,train/labels/Screenshot-2025-01-29-105511_png.rf.2c6d702c9d979bdcc9df75485fb83dbb.txt
train/images/Screenshot-2025-01-28-121249_png.rf.73ae8d913727c29622172a3848875194.png,train/labels/Screenshot-2025-01-28-121249_png.rf.73ae8d913727c29622172a3848875194.txt
train/images/Screenshot-2025-01-30-155041_png.rf.f57a42474ea9cf5a9c74ecc44ecb0421.png,train/labels/Screenshot-2025-01-30-155041_png.rf.f57a42474ea9cf5a9c74ecc44ecb0421.txt
train/images/Screenshot-2025-01-28-140949_png.rf.8ea0b4d430c3f977a6de0b4d91dc753c.png,train/labels/Screenshot-2025-01-28-140949_png.rf.8ea0b4d430c3f977a6de0b4d91dc753c.txt
train/images/Screenshot-2025-01-28-135232_png.rf.543fc4f94c4f8f9205d09f8797174735.png,train/labels/Screenshot-2025-01-28-135232_png.rf.543fc4f94c4f8f9205d09f8797174735.txt
train/images/Screenshot-2025-01-28-150209_png.rf.34ad18502673b3d95e51b3a5f3f9ad58.png,train/labels/Screenshot-2025-01-28-150209_png.rf.34ad18502673b3d95e51b3a5f3f9ad58.txt
train/images/Screenshot-2025-01-28-134910_png.rf.dfb74a1fd3a3f2cab74f834991f73b9c.png,train/labels/Screenshot-2025-01-28-134910_png.rf.dfb74a1fd3a3f2cab74f834991f73b9c.txt
train/images/19_png.rf.1b69feeba3345fa46691b403b1f5457e.png,train/labels/19_png.rf.1b69feeba3345fa46691b403b1f5457e.txt
train/images/Screenshot-2025-01-28-140731_png.rf.f660d76d07a97514a5fc4f405d110abd.png,train/labels/Screenshot-2025-01-28-140731_png.rf.f660d76d07a97514a5fc4f405d110abd.txt
train/images/Screenshot-2025-01-28-145856_png.rf.5093efd2f46a3b1316de125ce72c9ee9.png,train/labels/Screenshot-2025-01-28-145856_png.rf.5093efd2f46a3b1316de125ce72c9ee9.txt
train/images/Screenshot-2025-01-28-152359_png.rf.b97e079e146fdc889af07177b20144e3.png,train/labels/Screenshot-2025-01-28-152359_png.rf.b97e079e146fdc889af07177b20144e3.txt
train/images/Screenshot-2025-01-28-110231_png.rf.c0489a3304e49f7095b11339571dbd73.png,train/labels/Screenshot-2025-01-28-110231_png.rf.c0489a3304e49f7095b11339571dbd73.txt
train/images/Screenshot-2025-01-27-134406_png.rf.2cc7ac30ff7906ee3a192c5dee2f68d0.png,train/labels/Screenshot-2025-01-27-134406_png.rf.2cc7ac30ff7906ee3a192c5dee2f68d0.txt
train/images/Screenshot-2025-01-27-151318_png.rf.5d3ab17b90a9afff60d5ce9d8ac1e4ef.png,train/labels/Screenshot-2025-01-27-151318_png.rf.5d3ab17b90a9afff60d5ce9d8ac1e4ef.txt
train/images/Screenshot-2025-01-28-135020_png.rf.3be4346c0849f79fcb0436f1dcf64acf.png,train/labels/Screenshot-2025-01-28-135020_png.rf.3be4346c0849f79fcb0436f1dcf64acf.txt
train/images/Screenshot-2025-01-29-094620_png.rf.e1b9e1fdd0a0ede19c7c89348e314e82.png,train/labels/Screenshot-2025-01-29-094620_png.rf.e1b9e1fdd0a0ede19c7c89348e314e82.txt
train/images/Screenshot-2025-01-28-133812_png.rf.a228b7e902d842e52bdd3545bd430373.png,train/labels/Screenshot-2025-01-28-133812_png.rf.a228b7e902d842e52bdd3545bd430373.txt
train/images/Screenshot-2025-01-28-133355_png.rf.f8f174cb69da3e4f99f87ede538fb980.png,train/labels/Screenshot-2025-01-28-133355_png.rf.f8f174cb69da3e4f99f87ede538fb980.txt
train/images/Screenshot-2025-01-28-134842_png.rf.2ead602a30d04eb928ffda1fdb13e548.png,train/labels/Screenshot-2025-01-28-134842_png.rf.2ead602a30d04eb928ffda1fdb13e548.txt
train/images/Screenshot-2025-01-27-134627_png.rf.3b9655bc1d7d20ffcb62f54915dd8855.png,train/labels/Screenshot-2025-01-27-134627_png.rf.3b9655bc1d7d20ffcb62f54915dd8855.txt
train/images/Screenshot-2025-01-29-094841_png.rf.e298410d272bcf2ae857787babef123b.png,train/labels/Screenshot-2025-01-29-094841_png.rf.e298410d272bcf2ae857787babef123b.txt
train/images/Screenshot-2025-01-28-151448_png.rf.d90c7ee189a9e7ea4d62cd6af4b88e04.png,train/labels/Screenshot-2025-01-28-151448_png.rf.d90c7ee189a9e7ea4d62cd6af4b88e04.txt
train/images/Screenshot-2025-01-28-160003_png.rf.4fef7344271b757f0ee9a7c3a56181d0.png,train/labels/Screenshot-2025-01-28-160003_png.rf.4fef7344271b757f0ee9a7c3a56181d0.txt
train/images/Screenshot-2025-01-28-151350_png.rf.86326102c52d0832a779f90d1c0b4763.png,train/labels/Screenshot-2025-01-28-151350_png.rf.86326102c52d0832a779f90d1c0b4763.txt
train/images/Screenshot-2025-01-28-150333_png.rf.17cca231441e2c0372fd9684b6a0d2f1.png,train/labels/Screenshot-2025-01-28-150333_png.rf.17cca231441e2c0372fd9684b6a0d2f1.txt
train/images/Screenshot-2025-01-28-174640_png.rf.fa9873a7917ee6413bfd37afa2910ee0.png,train/labels/Screenshot-2025-01-28-174640_png.rf.fa9873a7917ee6413bfd37afa2910ee0.txt
train/images/Screenshot-2025-01-30-172208_png.rf.e1ba81b60a0bfcccda41ec6494767f0d.png,train/labels/Screenshot-2025-01-30-172208_png.rf.e1ba81b60a0bfcccda41ec6494767f0d.txt
train/images/Screenshot-2025-01-30-145214_png.rf.7a48f71232a54d35afbe5f296dc3e50d.png,train/labels/Screenshot-2025-01-30-145214_png.rf.7a48f71232a54d35afbe5f296dc3e50d.txt
train/images/Screenshot-2025-01-27-134831_png.rf.06d667f9ed0740b3a63287ad3c9c22bc.png,train/labels/Screenshot-2025-01-27-134831_png.rf.06d667f9ed0740b3a63287ad3c9c22bc.txt
train/images/Screenshot-2025-01-28-135844_png.rf.ab83acad3cc4ff56047517603b8af1eb.png,train/labels/Screenshot-2025-01-28-135844_png.rf.ab83acad3cc4ff56047517603b8af1eb.txt
train/images/Screenshot-2025-01-30-155429_png.rf.672a1819f22d0a5f72ee2cf438d52273.png,train/labels/Screenshot-2025-01-30-155429_png.rf.672a1819f22d0a5f72ee2cf438d52273.txt
train/images/Screenshot-2025-01-28-131215_png.rf.34509fd5ac8e3af327932243a59c52c5.png,train/labels/Screenshot-2025-01-28-131215_png.rf.34509fd5ac8e3af327932243a59c52c5.txt
train/images/Screenshot-2025-01-28-174911_png.rf.5e1f30bdafe0d66d9a56541979c1feb5.png,train/labels/Screenshot-2025-01-28-174911_png.rf.5e1f30bdafe0d66d9a56541979c1feb5.txt
train/images/Screenshot-2025-01-28-174851_png.rf.da20d37a7d932ffd9ae59c2f534fab12.png,train/labels/Screenshot-2025-01-28-174851_png.rf.da20d37a7d932ffd9ae59c2f534fab12.txt
train/images/Screenshot-2025-01-28-121139_png.rf.81317441014098e0eaa30b13b2e6ebc1.png,train/labels/Screenshot-2025-01-28-121139_png.rf.81317441014098e0eaa30b13b2e6ebc1.txt
train/images/Screenshot-2025-01-28-151559_png.rf.f3a00f499c99c4c42b696e1eb23a4b1d.png,train/labels/Screenshot-2025-01-28-151559_png.rf.f3a00f499c99c4c42b696e1eb23a4b1d.txt
train/images/Screenshot-2025-01-27-134729_png.rf.cd8ed5a4001956f4f59568600862bdce.png,train/labels/Screenshot-2025-01-27-134729_png.rf.cd8ed5a4001956f4f59568600862bdce.txt
train/images/Screenshot-2025-01-28-132642_png.rf.6815399066f04bcf84f686e464dff23d.png,train/labels/Screenshot-2025-01-28-132642_png.rf.6815399066f04bcf84f686e464dff23d.txt
train/images/Screenshot-2025-01-28-165513_png.rf.8af6d0ba93978df035fe5d08b5c7b54c.png,train/labels/Screenshot-2025-01-28-165513_png.rf.8af6d0ba93978df035fe5d08b5c7b54c.txt
train/images/Screenshot-2025-01-28-111423_png.rf.c20f2d625f8fd2396462e1645b984bf7.png,train/labels/Screenshot-2025-01-28-111423_png.rf.c20f2d625f8fd2396462e1645b984bf7.txt
train/images/Screenshot-2025-01-29-120349_png.rf.c6ea7bc24e4eff47564588b02a81b37e.png,train/labels/Screenshot-2025-01-29-120349_png.rf.c6ea7bc24e4eff47564588b02a81b37e.txt
train/images/Screenshot-2025-01-29-104905_png.rf.c0f6596522e95b64a2e8e0b43148bedc.png,train/labels/Screenshot-2025-01-29-104905_png.rf.c0f6596522e95b64a2e8e0b43148bedc.txt
train/images/Screenshot-2025-01-28-172928_png.rf.bbdce11f8f568285389f0da3494a6634.png,train/labels/Screenshot-2025-01-28-172928_png.rf.bbdce11f8f568285389f0da3494a6634.txt
train/images/Screenshot-2025-01-28-155137_png.rf.edde940a3ff210ea0b9fcac6d79dae93.png,train/labels/Screenshot-2025-01-28-155137_png.rf.edde940a3ff210ea0b9fcac6d79dae93.txt
train/images/Screenshot-2025-01-27-134302_png.rf.9ec05f717bc4c44b65d7b714eadbf73e.png,train/labels/Screenshot-2025-01-27-134302_png.rf.9ec05f717bc4c44b65d7b714eadbf73e.txt
train/images/Screenshot-2025-01-28-121100_png.rf.32e74d660ad16c5ea88ee7ea4588b4d3.png,train/labels/Screenshot-2025-01-28-121100_png.rf.32e74d660ad16c5ea88ee7ea4588b4d3.txt
train/images/Screenshot-2025-01-28-174805_png.rf.f2648043852bcd9bfb733d655e013d04.png,train/labels/Screenshot-2025-01-28-174805_png.rf.f2648043852bcd9bfb733d655e013d04.txt
train/images/Screenshot-2025-01-28-160743_png.rf.4efe8b2b5641af48ad22dd917021a6fa.png,train/labels/Screenshot-2025-01-28-160743_png.rf.4efe8b2b5641af48ad22dd917021a6fa.txt
train/images/Screenshot-2025-01-28-175143_png.rf.4153cb4f5b9dd8e89a8bd8412630aa28.png,train/labels/Screenshot-2025-01-28-175143_png.rf.4153cb4f5b9dd8e89a8bd8412630aa28.txt
train/images/Screenshot-2025-01-28-135527_png.rf.fa386c06f6d0e7a769a431e7459ddf2b.png,train/labels/Screenshot-2025-01-28-135527_png.rf.fa386c06f6d0e7a769a431e7459ddf2b.txt
train/images/Screenshot-2025-01-28-164158_png.rf.1f136cd6a155382b0f5a69051274d7d2.png,train/labels/Screenshot-2025-01-28-164158_png.rf.1f136cd6a155382b0f5a69051274d7d2.txt
train/images/Screenshot-2025-01-29-124016_png.rf.5680e1b4728fd2cc588e0aa8799c9f87.png,train/labels/Screenshot-2025-01-29-124016_png.rf.5680e1b4728fd2cc588e0aa8799c9f87.txt
train/images/Screenshot-2025-01-28-121423_png.rf.17300afb9fc6509f21f242651a595c1b.png,train/labels/Screenshot-2025-01-28-121423_png.rf.17300afb9fc6509f21f242651a595c1b.txt
train/images/Screenshot-2025-01-28-163932_png.rf.91c4fcf61225f9ee3530af96e99727d0.png,train/labels/Screenshot-2025-01-28-163932_png.rf.91c4fcf61225f9ee3530af96e99727d0.txt
train/images/Screenshot-2025-01-28-160856_png.rf.e41a5aa87557316ad718035a4a5066b3.png,train/labels/Screenshot-2025-01-28-160856_png.rf.e41a5aa87557316ad718035a4a5066b3.txt
train/images/Screenshot-2025-01-28-174242_png.rf.f9afc03d0867aa5553f70fca6f34f243.png,train/labels/Screenshot-2025-01-28-174242_png.rf.f9afc03d0867aa5553f70fca6f34f243.txt
train/images/Screenshot-2025-01-28-111655_png.rf.830377f9da776ccc1e18a7ecabc28b00.png,train/labels/Screenshot-2025-01-28-111655_png.rf.830377f9da776ccc1e18a7ecabc28b00.txt
train/images/Screenshot-2025-01-28-150313_png.rf.26657a3aee1731009867c604ab6fdf1b.png,train/labels/Screenshot-2025-01-28-150313_png.rf.26657a3aee1731009867c604ab6fdf1b.txt
train/images/Screenshot-2025-01-28-174740_png.rf.e05a3689ee8ba9c0ddddf7115fe20544.png,train/labels/Screenshot-2025-01-28-174740_png.rf.e05a3689ee8ba9c0ddddf7115fe20544.txt
train/images/Screenshot-2025-01-28-150127_png.rf.7840e399702db553d8072fb8a06ff609.png,train/labels/Screenshot-2025-01-28-150127_png.rf.7840e399702db553d8072fb8a06ff609.txt
train/images/Screenshot-2025-01-28-121028_png.rf.27c68e6a0e7412f85493514e2bca841e.png,train/labels/Screenshot-2025-01-28-121028_png.rf.27c68e6a0e7412f85493514e2bca841e.txt
